blaTEM_1B_1_AY458016.R	319	DTU_2016_111_1_MG_KEN-72,DTU_2016_116_1_MG_LKA-40,DTU_2016_129_1_MG_MLT-63,DTU_2016_130_2_MG_MLT-63_1,DTU_2016_131_3_MG_MLT-63_2,DTU_2016_150_1_MG_PAK-7,DTU_2016_151_1_MG_PER-35,DTU_2016_155_1_MG_SEN-8,DTU_2016_180_1_MG_TZA-15,DTU_2016_221_1_MG_VNM-48,DTU_2016_226_1_MG_ZMB-49,DTU_2016_228_3_MG_ZMB-49_2,DTU_2016_229_1_MG_ZMB-49b,DTU_2016_230_2_MG_ZMB-49b_1,DTU_2016_231_3_MG_ZMB-49b_2,DTU_2016_232_4_MG_ZMB-49b_3,DTU_2016_234_6_MG_ZMB-49b_5,DTU_2016_235_7_MG_ZMB-49b_6,DTU_2016_236_1_MG_Reproduce_12_1,DTU_2016_237_2_MG_Reproduce_12_3,DTU_2016_238_1_MG_Reproduce_15_1,DTU_2016_239_2_MG_Reproduce_15_3,DTU_2016_240_1_MG_Reproduce_18a_1,DTU_2016_241_2_MG_Reproduce_18a_3,DTU_2016_248_1_MG_Reproduce_54_1,DTU_2016_249_2_MG_Reproduce_54_3,DTU_2016_44_5_MG_CAN-22b_4,DTU_2016_54_1_MG_CIV-13,DTU_2016_56_3_MG_CIV-13_2,DTU_2016_69_1_MG_ECU-14,DTU_2016_78_1_MG_ETH-24,DTU_2017_307_1_MG_ES_BA,DTU_2017_309_1_MG_GB_FA,DTU_2017_311_1_MG_TD_ND,DTU_2017_312_1_MG_CI_AB,DTU_2017_314_1_MG_CI_YA,DTU_2017_315_1_MG_MY_KL,DTU_2017_317_1_MG_CM_YA,DTU_2017_318_1_MG_HK_HK,DTU_2017_319_1_MG_VN_HO,DTU_2017_321_1_MG_US_PO,DTU_2017_323_1_MG_MY_AS,DTU_2017_324_1_MG_MY_PG,DTU_2017_325_1_MG_MY_IP,DTU_2017_326_1_MG_MY_PB,DTU_2017_329_1_MG_NL_AM,DTU_2017_330_1_MG_NL_UT,DTU_2017_331_1_MG_UY_MV,DTU_2017_339_1_MG_DE_DR,DTU_2017_345_1_MG_FR_NA,DTU_2017_346_1_MG_FR_AU,DTU_2017_347_1_MG_CH_BR,DTU_2017_350_1_MG_IT_VE,DTU_2017_353_1_MG_IE_GA,DTU_2017_355_1_MG_SN_DA,DTU_2017_357_1_MG_ET_AD,DTU_2017_358_1_MG_RS_BE,DTU_2017_359_1_MG_FI_TU,DTU_2017_360_1_MG_FI_OU,DTU_2017_364_1_MG_TZ_MW,DTU_2017_365_1_MG_TZ_MO,DTU_2017_366_1_MG_PY_SL,DTU_2017_370_1_MG_US_WA,DTU_2017_371_1_MG_US_AU,DTU_2017_372_1_MG_US_HO_a,DTU_2017_378_1_MG_LV_LI,DTU_2017_380_1_MG_MU_PL,DTU_2017_381_1_MG_IL_BE,DTU_2017_384_1_MG_AU_DD,DTU_2017_385_1_MG_MT_MS,DTU_2017_386_1_MG_MT_MN,DTU_2017_389_1_MG_SA_KA,DTU_2017_391_1_MG_LC_GR,DTU_2017_392_1_MG_IN_CO,DTU_2017_393_1_MG_TG_LO,DTU_2017_397_1_MG_TW_TA,DTU_2017_398_1_MG_US_SE,DTU_2017_401_1_MG_PE_PI,DTU_2017_406_1_MG_MW_MZ,DTU_2017_407_1_MG_MW_ZO,DTU_2017_408_1_MG_MW_BL,DTU_2017_412_2_MG_NG_IL_b,DTU_2017_416_2_MG_NG_ZA_b,DTU_2017_421_1_MG_NI_MT,DTU_2017_423_1_MG_NI_MS,DTU_2017_424_1_MG_TZ_MS,DTU_2017_425_1_MG_EE_TA,DTU_2017_428_1_MG_EE_NA,DTU_2017_429_1_MG_TH_PA,DTU_2017_437_1_MG_AU_ME,DTU_2017_442_1_MG_CA_CA,DTU_2017_445_1_MG_GB_NC,DTU_2017_446_1_MG_CA_TO,DTU_2017_447_1_MG_UG_KA,DTU_2017_450_1_MG_PK_KA,DTU_2017_451_1_MG_PK_HY,DTU_2017_452_1_MG_BF_OU,DTU_2017_453_1_MG_BF_BO,DTU_2017_454_1_MG_SG_JU,DTU_2017_455_1_MG_PY_CO,DTU_2017_456_1_MG_NP_KA,DTU_2017_458_1_MG_GT_GU,DTU_2017_460_1_MG_KE_NA,DTU_2017_466_1_MG_MA_CA,DTU_2017_468_1_MG_LK_MO,DTU_2017_469_1_MG_LK_BO,DTU_2017_470_1_MG_LK_CO,DTU_2017_472_1_MG_IR_SH,DTU_2017_489_1_MG_IT_NO_185,DTU_2017_491_1_MG_IT_CA_187,DTU_2017_493_1_MG_AT_VI_189,DTU_2017_494_1_MG_PT_LI_190,DTU_2017_497_1_MG_GR_AT_193,DTU_2017_501_1_MG_AU_MA_197,DTU_2017_512_1_MG_ZA_PR_208,DTU_2017_514_1_MG_TZ_MW_210,DTU_2017_515_1_MG_TZ_MO_211,DTU_2017_521_1_MG_KR_DA_217,DTU_2017_522_1_MG_CI_AB_218,DTU_2017_523_1_MG_CI_BO_219,DTU_2017_530_1_MG_HK_HK_226,DTU_2017_531_1_MG_UG_KA_227,DTU_2017_534_1_MG_MY_KL_230,DTU_2017_535_1_MG_MY_KG_231,DTU_2017_536_1_MG_MY_IP_232,DTU_2017_541_1_MG_TD_ND_237,DTU_2017_543_1_MG_TW_TA_239,DTU_2017_544_1_MG_IN_CO_240,DTU_2017_545_1_MG_GB_CA_241,DTU_2017_548_1_MG_IN_MP_244,DTU_2017_549_1_MG_TH_PA_245,DTU_2017_560_1_MG_NG_LA_256,DTU_2017_573_1_MG_IR_SH_269,DTU_2017_576_1_MG_KR_GW_272,DTU_2017_580_1_MG_BW_GA_276,DTU_2017_583_1_MG_MW_MA_279,DTU_2017_584_1_MG_MW_MC_280,DTU_2017_585_1_MG_TG_LO_281,DTU_2017_590_1_MG_KW_KW_286,DTU_2017_595_1_MG_CM_YA_291,DTU_2017_597_1_MG_UY_MV_293,DTU_2017_601_1_MG_IL_BE_297,DTU_2017_606_1_MG_GH_KU_302,DTU_2017_612_1_MG_AE_AD_308,DTU_2017_617_1_MG_MY_AS_313,DTU_2017_619_1_MG_MY_PB_315,DTU_2017_620_1_MG_TZ_MS_316,DTU_2017_621_1_MG_PH_QU_317,DTU_2017_623_1_MG_LC_CA_319,DTU_2017_624_1_MG_LC_GR_320,DTU_2017_625_1_MG_ET_AD_321,DTU_2017_627_1_MG_EC_QU_323,DTU_2017_628_1_MG_MZ_MA_324,DTU_2017_636_1_MG_RS_BE_332,DTU_2017_960_1_MG_AU1708_L2,DTU_2017_961_1_MG_PK1708_L3,DTU_2017_962_1_MG_PK1707_L4,DTU_2017_963_1_MG_GR1707_L5,DTU_2017_967_1_MG_MY1709_L10,DTU_2017_968_1_MG_MY1710_L11,DTU_2017_970_1_MG_CN1708_L13,DTU_2017_971_1_MG_CN1709_L14,DTU_2017_973_1_MG_PK1709_L18,DTU_2017_974_1_MG_PK1710_L19,DTU_2017_976_1_MG_AU1710_L21,DTU_2017_977_1_MG_CM1710_L22,DTU_2017_978_1_MG_CM1712_L23,DTU_2017_980_1_MG_CM1707_L25,DTU_2017_981_1_MG_CM1708_L26,DTU_2017_982_1_MG_CM1709_L27,DTU_2017_986_1_MG_MY1712_L31,DTU_2017_989_1_MG_MY1711_L34,DTU_2017_993_1_MG_CA1710_L38,DTU_2017_994_1_MG_EC1712_L39,DTU_2017_998_1_MG_AU1712_L43,DTU_2018_1012_1_MG_MY1803_L61,DTU_2018_1013_1_MG_MY1804_L62,DTU_2018_1014_1_MG_MY1805_L63,DTU_2018_1018_1_MG_US1808_L69,DTU_2018_1019_1_MG_AU1807_L70,DTU_2018_1026_1_MG_CA1807_L77,DTU_2018_1029_1_MG_EC1803_L80,DTU_2018_1030_1_MG_EC1804_L81,DTU_2018_1031_1_MG_EC1805_L82,DTU_2018_1032_1_MG_EC1807_L83,DTU_2018_1033_1_MG_EC1808_L84,DTU_2018_1039_1_MG_CM1804_L96,DTU_2018_1042_1_MG_CM1803_L99,DTU_2018_1064_1_MG_TZ_MO_2,DTU_2018_1065_1_MG_TZ_MO_3,DTU_2018_1066_1_MG_TZ_MO_4,DTU_2018_1067_1_MG_TZ_MO_5,DTU_2018_1068_1_MG_TZ_MO_6,DTU_2018_1069_1_MG_TZ_MO_7,DTU_2018_1070_1_MG_TZ_MO_8,DTU_2018_1071_1_MG_TZ_MO_9,DTU_2018_1072_1_MG_TZ_MO_10,DTU_2018_646_1_MG_SG_JU_334,DTU_2018_652_1_MG_GR_AT_340,DTU_2018_663_1_MG_FR_NA_351,DTU_2018_665_1_MG_SA_KA_353,DTU_2018_669_1_MG_PT_LI_357,DTU_2018_670_1_MG_TG_LO_358,DTU_2018_672_1_MG_IT_NO_360,DTU_2018_680_1_MG_KR_DA_368,DTU_2018_681_1_MG_TZ_MO_369,DTU_2018_682_1_MG_TZ_MW_370,DTU_2018_687_1_MG_PK_FA_375,DTU_2018_692_1_MG_ME_PO_381,DTU_2018_693_1_MG_KR_GW_382,DTU_2018_694_1_MG_MU_SM_383,DTU_2018_698_1_MG_IN_KO_387,DTU_2018_709_1_MG_KW_KW_397,DTU_2018_710_1_MG_MA_CA_398,DTU_2018_713_1_MG_BB_BR_410,DTU_2018_714_1_MG_IN_UD_411,DTU_2018_716_1_MG_EC_QU_413,DTU_2018_717_1_MG_CI_AB_414,DTU_2018_718_1_MG_CI_YA_415,DTU_2018_723_1_MG_UG_KA_420,DTU_2018_724_1_MG_NG_LA_421,DTU_2018_725_1_MG_MY_PB_422,DTU_2018_726_1_MG_MY_PG_423,DTU_2018_729_1_MG_MY_IH_426,DTU_2018_730_1_MG_MY_KG_427,DTU_2018_733_1_MG_LV_LI_430,DTU_2018_734_1_MG_GB_EB_431,DTU_2018_735_1_MG_CI_YA_2_432,DTU_2018_744_1_MG_IL_BE_441,DTU_2018_747_1_MG_BJ_DJ_444,DTU_2018_750_1_MG_KE_NA_447,DTU_2018_753_1_MG_LC_CA_450,DTU_2018_755_1_MG_MK_SK_452,DTU_2018_756_1_MG_MK_SK_453,DTU_2018_757_1_MG_AU_ME_454,DTU_2018_758_1_MG_AU_DD_455,DTU_2018_759_1_MG_AU_MA_456,DTU_2018_764_1_MG_US_CH_461,DTU_2018_767_1_MG_SG_JU_464,DTU_2018_772_1_MG_CO_MO_469,DTU_2018_773_1_MG_MG_AN_2_470,DTU_2018_775_1_MG_PK_KA_472,DTU_2018_776_1_MG_BR_RJ_473,DTU_2018_778_1_MG_US_AT_475,DTU_2018_779_1_MG_US_WA_476,DTU_2018_780_1_MG_AE_DU_477,DTU_2018_782_1_MG_SN_DA_479,DTU_2018_783_1_MG_CN_GU_480,DTU_2018_784_1_MG_NZ_DU_481,DTU_2018_785_1_MG_TZ_MS_482,DTU_2018_796_1_MG_GH_AC_2_566,DTU_2018_797_1_MG_GH_AC_3_567,DTU_2018_800_1_MG_ZA_PR_484,DTU_2018_802_1_MG_TD_ND_486,DTU_2018_805_1_MG_IL_BE_489,DTU_2018_807_1_MG_FR_SA_491,DTU_2018_808_1_MG_GB_FA_492,DTU_2018_820_1_MG_CZ_BR_504,DTU_2018_823_1_MG_MY_KG_507,DTU_2018_827_1_MG_SA_KA_511,DTU_2018_836_1_MG_TR_HA_520,DTU_2018_838_1_MG_IN_UD_522,DTU_2018_839_1_MG_TZ_MO_523,DTU_2018_840_1_MG_TZ_MW_524,DTU_2018_844_1_MG_CI_BO_528,DTU_2018_851_1_MG_IN_KO_535,DTU_2018_853_1_MG_UY_MO_537,DTU_2018_856_1_MG_UG_KA_540,DTU_2018_859_1_MG_MU_GB_543,DTU_2018_860_1_MG_IT_NO_544,DTU_2018_861_1_MG_TW_TA_545,DTU_2018_864_1_MG_CN_NA_548,DTU_2018_866_1_MG_BW_GA_550,DTU_2018_868_1_MG_CH_SU_552,DTU_2018_869_1_MG_PK_FA_553,DTU_2018_870_1_MG_BO_LP_554,DTU_2018_873_1_MG_US_CH_557,DTU_2018_876_1_MG_AU_MA_560,DTU_2018_877_1_MG_BA_BL_562,DTU_2018_882_1_MG_GH_AC_2_569,DTU_2018_883_1_MG_GH_KA_570,DTU_2018_884_1_MG_CL_SA_571,DTU_2018_885_1_MG_CL_SA_2_572,DTU_2018_891_1_MG_SN_DA_578,DTU_2018_893_1_MG_SK_BR_580,DTU_2018_894_1_MG_ES_SA_581,DTU_2018_906_1_MG_MZ_MA_591,DTU_2018_907_1_MG_NP_KA_592,DTU_2018_908_1_MG_NG_LA_593,DTU_2018_909_1_MG_AR_BA_594,DTU_2018_911_1_MG_SG_JU_596,DTU_2018_912_1_MG_CM_YA_597,DTU_2018_913_1_MG_RS_BE_598,DTU_2018_915_1_MG_NZ_CH_600,DTU_2018_917_1_MG_DK_VA_602,DTU_2018_926_1_MG_MY_PB_609,DTU_2018_927_1_MG_MY_PG_610,DTU_2018_928_1_MG_MY_SU_611,DTU_2018_929_1_MG_TG_LO_612,DTU_2018_930_1_MG_AE_DU_613,DTU_2018_934_1_MG_CO_BU_616,DTU_2018_936_1_MG_CO_BU_2_618,DTU_2018_937_1_MG_CO_BU_3_619,DTU_2018_938_1_MG_CO_BU_4_620,DTU_2018_939_1_MG_CO_BU_5_621,DTU_2018_941_1_MG_CO_BU_7_623,DTU_2018_942_1_MG_CO_BU_8_624,DTU_2018_943_1_MG_CO_BU_9_625,DTU_2018_944_1_MG_PK_HY_a_626,DTU_2018_947_1_MG_NG_IB_629,DTU_2018_948_2_MG_NG_IB_629_re_1,DTU_2018_979_1_MG_CM1801_L24,DTU_2018_987_1_MG_MY1801_L32,DTU_2018_988_1_MG_MY1802_L33,DTU_2018_995_1_MG_EC1801_L40,DTU_2018_996_1_MG_EC1802_L41,DTU_2018_999_1_MG_AU1801_L44,DTU_2019_1040_1_MG_CM1805_L97,DTU_2019_1041_1_MG_CM1802_L98
blaTEM_1C_1_FJ560503.R	12	DTU_2016_115_1_MG_KHM-21,DTU_2017_311_1_MG_TD_ND,DTU_2017_401_1_MG_PE_PI,DTU_2017_553_1_MG_PK_KA_249,DTU_2018_661_1_MG_MY_KL_349,DTU_2018_704_1_MG_CN_NA_392,DTU_2018_705_1_MG_CN_YA_393,DTU_2018_716_1_MG_EC_QU_413,DTU_2018_727_1_MG_MY_SU_424,DTU_2018_864_1_MG_CN_NA_548,DTU_2018_868_1_MG_CH_SU_552,DTU_2018_869_1_MG_PK_FA_553
blaTEM_1A_1_HM749966.R	11	DTU_2016_22_1_MG_BRA-53,DTU_2016_23_2_MG_BRA-53_1,DTU_2016_24_3_MG_BRA-53_2,DTU_2017_320_1_MG_BR_BE,DTU_2017_366_1_MG_PY_SL,DTU_2017_421_1_MG_NI_MT,DTU_2018_1029_1_MG_EC1803_L80,DTU_2018_649_1_MG_DK_AM_337,DTU_2018_695_1_MG_MU_GB_384,DTU_2018_777_1_MG_BR_BE_474,DTU_2018_830_1_MG_BR_BH_514
blaTEM_176_1_GU550123.R	6	DTU_2017_316_1_MG_MY_KG,DTU_2017_326_1_MG_MY_PB,DTU_2017_401_1_MG_PE_PI,DTU_2017_471_1_MG_LK_MA,DTU_2018_695_1_MG_MU_GB_384,DTU_2018_727_1_MG_MY_SU_424
blaTEM_215_1_KP050492.R	3	DTU_2017_393_1_MG_TG_LO,DTU_2018_725_1_MG_MY_PB_422,DTU_2018_929_1_MG_TG_LO_612
blaTEM_15_1_AM849805.R	2	DTU_2018_758_1_MG_AU_DD_455,DTU_2018_764_1_MG_US_CH_461
blaTEM_116_1_AY425988.R	2	DTU_2017_313_1_MG_CI_BO_a,DTU_2017_355_1_MG_SN_DA
blaTEM_40_1_FR717535.R	1	DTU_2018_865_1_MG_KR_GW_549
blaTEM_35_1_KP860986.R	1	DTU_2017_961_1_MG_PK1708_L3
blaTEM_33_1_GU371926.R	1	DTU_2017_467_1_MG_LK_RA
blaTEM_30_1_AJ437107.R	1	DTU_2018_865_1_MG_KR_GW_549
blaTEM_135_1_GQ896333.R	1	DTU_2018_926_1_MG_MY_PB_609
